Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
Unnamed,RU,326,2,178.205.70.17,178.205.70.17,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.7.6 on Windows 8,0,0,2019-09-12,TATTELECOM-AS- RU,28840,2420,None
Unnamed,FI,9,518,213.243.172.46,213-243-172-46.bb.dnainternet.fi,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2017-01-27,DNA- FI,16086,97,[2001:14ba:1f00:0:1117:e76e:843d:f803]:9001
Unnamed,BE,31,94,82.102.19.246,82.102.19.246,64004,50614,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-02,M247- GB,9009,297,None
Unnamed,BG,717,3967,82.118.242.128,82.118.242.128,24504,7019,0,1,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2018-02-22,VERDINA- BG,201133,670,None
Unnamed,US,384,4,54.88.165.229,ec2-54-88-165-229.compute-1.amazonaws.com,80,443,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2014-07-01,AMAZON-AES - Amazon.com- Inc.- US,14618,2480,None
Unnamed,JP,19,60,61.205.219.36,g36.61-205-219.ppp.wakwak.ne.jp,443,8080,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-01-23,XEPHION NTT-ME Corporation- JP,9595,187,None
Unnamed,US,2526,66,216.244.74.42,216.244.74.42,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-12-08,WOW - Wowrack.com- US,23033,9210,[2607:f8f8:630:b34::2a]:443
Unnamed,US,0,3,73.133.91.197,c-73-133-91-197.hsd1.md.comcast.net,9011,9010,0,0,0,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-07-14,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,84,None
Unnamed,IN,60,578,139.59.67.16,139.59.67.16,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-11-09,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,392,None
Unnamed,US,499,63,50.116.50.11,li422-11.members.linode.com,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.9.16 on Linux,0,0,2014-07-06,LINODE-AP Linode- LLC- US,63949,4830,None
Unnamed,DE,51,4,92.116.169.226,92.116.169.226,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-09-21,VERSATEL- DE,8881,280,None
Unnamed,DE,51844,7167,78.46.151.57,static.57.151.46.78.clients.your-server.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.4.9 on Linux,0,0,2018-12-11,HETZNER-AS- DE,24940,178000,None
Unnamed,RO,1327,288,185.244.128.21,185.244.128.21,443,None,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-06-30,GWHOST- RO,204641,9070,None
Unnamed,DE,1587,257,144.76.168.36,static.36.168.76.144.clients.your-server.de,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-06-17,HETZNER-AS- DE,24940,3670,None
Unnamed,US,35,117,168.235.67.30,gbolivia.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2016-02-24,RAMNODE - RamNode LLC- US,3842,208,None
Unnamed,US,11,219,24.18.194.106,c-24-18-194-106.hsd1.wa.comcast.net,12101,12130,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-03-25,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,120,None
Unnamed,NL,7,2566,185.48.57.207,jateer941632.sinarohost.com,443,None,0,0,0,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2019-04-01,SINARO-ASN- NL,62088,13,None
Unnamed,N/A,4966,1749,152.89.211.246,152.89.211.246,45647,None,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-07-25,M247- GB,9009,24300,None
Unnamed,CA,544,784,144.217.64.46,ns534966.ip-144-217-64.net,20580,18607,0,1,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2018-04-26,OVH- FR,16276,802,None
Unnamed,DE,37086,5592,5.9.148.164,static.164.148.9.5.clients.your-server.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.4.9 on Linux,0,0,2019-02-15,HETZNER-AS- DE,24940,125000,None
Unnamed,US,0,24,104.207.128.41,104.207.128.41.vultr.com,443,8443,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-05,AS-CHOOPA - Choopa- LLC- US,20473,None,None
Unnamed,US,2,32,155.138.143.136,155.138.143.136.vultr.com,443,8443,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-05,AS-CHOOPA - Choopa- LLC- US,20473,2990,None
Unnamed,N/A,1,263,78.108.216.127,78.108.216.127,29166,None,0,0,0,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-02-28,COMBAHTON combahton GmbH- DE,30823,56,None
Unnamed,FR,0,537,5.196.68.137,ns378314.ip-5-196-68.eu,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-20,OVH- FR,16276,64,None
Unnamed,CZ,339,8069,93.170.77.6,93.170.77.6,3098,14887,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2017-12-20,WORLDSTREAM- NL,49981,1000,None
Unnamed,LV,1570,375,185.61.148.225,mx1.ispikeecloud.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-08-29,NANO-AS- LV,43513,7290,[2a02:7aa0:43::e636:5252]:443
Unnamed,US,5,29,63.209.32.175,63.209.32.175.vultr.com,443,8443,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-05,AS-CHOOPA - Choopa- LLC- US,20473,20,None
Unnamed,FI,331,229,87.93.17.39,87-93-17-39.bb.dnainternet.fi,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2019-05-08,DNA- FI,16086,1310,None
Unnamed,US,0,116,157.230.157.211,157.230.157.211,41435,None,0,0,1,0,0,0,1,1,0,Tor 0.4.1.6 on Linux,0,0,2019-10-01,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,2700,[2604:a880:2:d0::52d7:f001]:1100
Unnamed,US,1443,54,136.55.225.202,136.55.225.202,443,80,0,0,1,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-02-13,GOOGLE-FIBER - Google Fiber Inc.- US,16591,6710,None
Unnamed,FR,62,111,188.165.251.6,ns342615.ip-188-165-251.eu,9002,None,0,0,0,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-07-10,OVH- FR,16276,29,None
Unnamed,US,0,24,45.32.79.159,45.32.79.159.vultr.com,443,8443,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-05,AS-CHOOPA - Choopa- LLC- US,20473,None,None
Unnamed,JP,3,93,126.62.115.63,softbank126062115063.bbtec.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-09-25,GIGAINFRA Softbank BB Corp.- JP,17676,223,None
Unnamed,FR,8374,239,195.154.250.239,mail.hyperebook.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-01-19,AS12876- FR,12876,29900,None
Unnamed,GB,0,6,82.36.64.183,cpc116480-smal17-2-0-cust182.19-1.cable.virginm.net,9001,None,0,0,0,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-10-06,NTL- GB,5089,None,None
Unnamed,FR,302,8043,164.132.169.156,ns3044845.ip-164-132-169.eu,16294,7553,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2018-03-20,OVH- FR,16276,1030,None
Unnamed,US,0,23,45.77.4.30,45.77.4.30.vultr.com,443,8443,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-05,AS-CHOOPA - Choopa- LLC- US,20473,None,None
Unnamed,NL,60,287,194.88.105.13,194.88.105.13,33914,None,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-04-03,WORLDSTREAM- NL,49981,241,None
Unnamed,FR,10,102,178.32.223.87,spiritofcontradiction.eu,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2017-04-01,OVH- FR,16276,83,None
Unnamed,NO,4159,67,37.191.192.239,host-37-191-192-239.lynet.no,38443,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-02-04,LYNET-INTERNETT-AS- NO,57963,15900,None
Unnamed,FR,49092,7167,51.68.206.35,ns3128209.ip-51-68-206.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.4.9 on Linux,0,0,2018-12-11,OVH- FR,16276,107000,None
Unnamed,DE,354,8062,88.198.56.215,static.88-198-56-215.clients.your-server.de,29644,29189,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2018-06-20,HETZNER-AS- DE,24940,1300,None
Unnamed,DE,321,945,5.9.129.218,public02.rk02.scunc.org,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2013-03-10,HETZNER-AS- DE,24940,975,None
Unnamed,DE,2049,88,81.7.18.97,inquisitively.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-03-14,ISPPRO-AS ISPPRO-AS covers the networks of ISPpro- DE,35366,10000,None
Unnamed,DE,47745,7191,144.76.107.124,static.124.107.76.144.clients.your-server.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.4.9 on Linux,0,0,2018-12-10,HETZNER-AS- DE,24940,160000,None
Unnamed,PL,160,3647,37.235.48.36,36.48.235.37.in-addr.arpa,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.10 on Linux,0,0,2019-01-04,HOSTEAM-AS- PL,51290,323,None
Unnamed,US,1452,729,71.211.250.141,71-211-250-141.hlrn.qwest.net,10001,10030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-05-09,CENTURYLINK-US-LEGACY-QWEST - CenturyLink Communications- LLC- US,209,4250,None
Unnamed,US,2,30,66.42.73.54,66.42.73.54.vultr.com,443,8443,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-05,AS-CHOOPA - Choopa- LLC- US,20473,1990,None
Unnamed,JP,35,7701,27.133.130.59,27.133.130.59,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.6.0-alpha-dev on Linux,0,0,2018-07-05,SAKURA-B SAKURA Internet Inc.- JP,9370,552,None
Unnamed,CA,3,52,167.99.176.172,167.99.176.172,443,8443,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-04,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,4470,None
Unnamed,GB,28,4190,185.99.134.220,185.99.134.220,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.14 on Linux,0,0,2017-03-23,CLOUVIDER London- United Kingdom- GB,62240,229,None
Unnamed,DE,0,516,46.128.207.135,46.128.207.135.dynamic.cablesurf.de,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2014-03-24,KMS-DE_AS- DE,35244,27,None
Unnamed,GB,269,623,176.67.170.188,176.67.170.188,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-10-26,UK2NET-AS- GB,13213,1180,None
Unnamed,NO,4038,67,37.191.207.222,host-37-191-207-222.lynet.no,38443,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2017-07-13,LYNET-INTERNETT-AS- NO,57963,18200,None
Unnamed,NL,0,2145,46.144.166.250,static.kpn.net,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2018-03-26,KPN This macro reflects our filtering-policy on- NL,1136,20,None
Unnamed,US,1414,730,71.211.250.141,71-211-250-141.hlrn.qwest.net,10002,10031,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-05-10,CENTURYLINK-US-LEGACY-QWEST - CenturyLink Communications- LLC- US,209,4340,None
Unnamed,BG,372,1064,89.45.67.137,89.45.67.137,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2019-02-28,BELCLOUD- BG,44901,917,None
Unnamed,RU,2,122,89.188.123.11,89-188-123-11.dyn-pool.spb.citytelecom.ru,9101,None,0,0,0,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-04-17,CITYTELECOM-AS Filanco LTD- RU,29076,22,None
Unnamed,PL,0,369,83.238.130.142,83-238-130-142.static.ip.netia.com.pl,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2019-05-14,AS-NETIA Warszawa 02-822- PL,12741,77,None
Unnamed,SC,0,1557,37.228.129.29,37.228.129.29,31749,None,0,0,0,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-08-02,FLOKINET- SC,200651,63,None
Unnamed,FR,60,111,51.77.253.17,ip17.ip-51-77-253.eu,9002,None,0,0,0,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-07-10,OVH- FR,16276,28,None
Unnamed,GB,94,620,87.115.254.2,2.254.115.87.dyn.plus.net,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2016-03-01,PLUSNET UK Internet Service Provider- GB,6871,289,None
Unnamed,CA,264,282,165.227.32.113,165.227.32.113,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-11-23,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,802,None
Unnamed,FR,57448,5515,145.239.66.236,ns3082025.ip-145-239-66.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2018-12-12,OVH- FR,16276,180000,None
Unnamed,FI,7180,4744,95.216.229.110,static.110.229.216.95.clients.your-server.de,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-03-22,HETZNER-AS- DE,24940,23600,None
Unnamed,CZ,413,1330,93.170.77.92,rush-cycle.agendatalk.net,28274,597,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2017-12-20,WORLDSTREAM- NL,49981,1110,None
Unnamed,UA,1073,977,193.169.86.143,193.169.86.143,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-08-22,XSERVER-IP-NETWORK-AS- UA,48031,5900,None
Unnamed,DE,324,941,85.214.56.180,h2219801.stratoserver.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.16 on Linux,0,0,2017-02-24,STRATO STRATO AG- DE,6724,980,None
Unnamed,NO,4775,67,37.191.205.53,host-37-191-205-53.lynet.no,38443,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-20,LYNET-INTERNETT-AS- NO,57963,15000,None
Unnamed,FR,56,111,188.165.251.6,ns342615.ip-188-165-251.eu,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-07-10,OVH- FR,16276,30,None
Unnamed,JP,11,90,126.116.126.113,softbank126116126113.bbtec.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-01,GIGAINFRA Softbank BB Corp.- JP,17676,236,None
Unnamed,DE,41695,6976,136.243.82.132,static.132.82.243.136.clients.your-server.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.4.9 on Linux,0,0,2018-12-19,HETZNER-AS- DE,24940,115000,None
Unnamed,JP,137,3842,45.76.107.140,jpn-tko-tor-node2.alnets.uk,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2016-10-20,AS-CHOOPA - Choopa- LLC- US,20473,664,None
Unnamed,US,2,26,144.202.75.214,144.202.75.214.vultr.com,443,8443,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-05,AS-CHOOPA - Choopa- LLC- US,20473,20,None
Unnamed,US,0,20,139.180.175.99,139.180.175.99.vultr.com,443,8443,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-05,AS-CHOOPA - Choopa- LLC- US,20473,None,None
Unnamed,AU,1,29,207.148.87.117,207.148.87.117.vultr.com,443,8443,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-05,AS-CHOOPA - Choopa- LLC- US,20473,508,None
Unnamed,NO,5130,67,37.191.195.23,host-37-191-195-23.lynet.no,8443,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-02-04,LYNET-INTERNETT-AS- NO,57963,18800,None
Unnamed,AU,0,60,124.148.145.153,124-148-145-153.dyn.iinet.net.au,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.4.0.5 on Linux,0,0,2018-09-28,INTERNODE-AS Internode Pty Ltd- AU,4739,3,None
Unnamed,DE,23435,5553,144.76.61.209,static.209.61.76.144.clients.your-server.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.4.9 on Linux,0,0,2019-02-16,HETZNER-AS- DE,24940,94000,None
Unnamed,FR,377,1909,82.64.53.65,82-64-53-65.subs.proxad.net,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-01-02,PROXAD- FR,12322,1250,None
Unnamed,CA,252,2249,144.217.245.145,144.217.245.145,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-05-22,OVH- FR,16276,903,None
Unnamed,US,0,21,140.82.25.70,140.82.25.70.vultr.com,443,8443,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-05,AS-CHOOPA - Choopa- LLC- US,20473,None,None
Unnamed,JP,1,27,45.76.205.6,45.76.205.6.vultr.com,443,8443,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-05,AS-CHOOPA - Choopa- LLC- US,20473,20,None
Unnamed,RU,142,309,78.140.223.22,78.140.223.22,88,None,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Windows Server 2012 [or later],0,0,2019-02-11,ITGRAD- RU,48096,1000,None
Unnamed,US,3657,66,199.15.250.210,fui.brancast.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-01-23,ELIA-60 - Reliable Hosting Services- US,29713,7560,[2001:470:7:b74::2]:443
Unnamed,CZ,0,2349,193.104.254.82,193.104.254.82,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2018-03-12,KICUA-AS- GI,39249,20,None
Unnamed,US,899,531,184.54.75.212,cpe-184-54-75-212.swo.res.rr.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-08-15,TWC-10796-MIDWEST - Charter Communications Inc- US,10796,1890,None
Unnamed,JP,15,136,183.86.55.27,vc027.net183086055.thn.ne.jp,9443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.16 on Linux,0,0,2019-05-02,TOKAI TOKAI Communications Corporation- JP,10010,215,None
Unnamed,CA,28,276,192.95.27.143,ks397119.ip-192-95-27.net,110,143,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-02-18,OVH- FR,16276,107,None
Unnamed,IE,26,1475,52.208.131.63,ec2-52-208-131-63.eu-west-1.compute.amazonaws.com,9002,None,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-04-17,AMAZON-02 - Amazon.com- Inc.- US,16509,139,None
Unnamed,CA,0,8,149.248.55.164,149.248.55.164.vultr.com,443,8443,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-05,AS-CHOOPA - Choopa- LLC- US,20473,None,None
Unnamed,US,277,1384,108.161.139.183,108.161.139.183,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2017-11-29,TEKTONIC - TekTonic- US,55045,1020,None
Unnamed,FR,306,8044,54.36.121.7,ns3092518.ip-54-36-121.eu,27432,15084,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2018-07-03,OVH- FR,16276,1110,None
Unnamed,US,1,28,144.202.101.91,144.202.101.91.vultr.com,443,8443,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-05,AS-CHOOPA - Choopa- LLC- US,20473,20,None
Unnamed,RU,690,66,84.39.241.66,84.39.241.66.dynamic.ufanet.ru,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2016-03-19,UBN-AS- RU,24955,3530,None
Unnamed,US,659,260,100.38.103.88,pool-100-38-103-88.nycmny.fios.verizon.net,9090,None,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-08-03,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,2080,None
Unnamed,JP,93,526,163.43.193.192,163.43.193.192,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-09-14,SAKURA-B SAKURA Internet Inc.- JP,9370,598,None
Unnamed,CA,381,1551,54.39.49.8,ns554288.ip-54-39-49.net,8061,11164,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2018-03-30,OVH- FR,16276,1150,None
Unnamed,FR,7310,134,62.210.85.178,srv85178.dssbox.com,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-03-19,AS12876- FR,12876,32500,None
Unnamed,US,711,8523,199.127.226.61,199.127.226.61,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.3.9 on Linux,0,0,2017-11-29,TOCICI - TOCICI LLC- US,14613,3920,None
unnamed,FR,10168,250,195.154.237.147,continuingfocus.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on FreeBSD,0,0,2018-10-02,AS12876- FR,12876,33000,None
Unnamed,DE,0,5,178.2.84.15,dslb-178-002-084-015.178.002.pools.vodafone-ip.de,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.5.16 on Linux,0,0,2017-07-24,VODANET International IP-Backbone of Vodafone- DE,3209,16,None
Unnamed,FR,7728,227,163.172.63.122,163-172-63-122.rev.poneytelecom.eu,36663,None,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-06-13,AS12876- FR,12876,34800,None
Unnamed,DE,269,1452,165.227.174.150,165.227.174.150,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-11-22,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,1170,None
unnamed314,DE,3405,1927,213.136.81.89,vmi62287.contabo.host,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2016-02-02,CONTABO- DE,51167,11500,[2a02:c207:2006:2287::1]:9001
unnamed42,GB,172,835,213.138.102.209,213-138-102-209.no-reverse-dns-set.uk0.bigv.io,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.5 on Linux,0,0,2015-11-15,BYTEMARK-AS- GB,35425,673,None
unpatented,US,157,2839,216.244.85.211,unpatented.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2011-04-24,WOW - Wowrack.com- US,23033,561,None
UnseenUniversity,DE,334,196,217.228.96.228,pD9E460E4.dip0.t-ipconnect.de,9001,9050,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-01-24,DTAG Internet service provider operations- DE,3320,1110,None
UnstableDebbie,US,36,91,198.46.248.36,198-20-172-38-host.colocrossing.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0,0,2018-12-07,AS-COLOCROSSING - ColoCrossing- US,36352,236,None
UnvisitedNativity,US,15303,2796,199.195.250.77,ny1.exit.tor.alkyl.eu.org,443,80,0,1,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2017-12-03,PONYNET - FranTech Solutions- US,53667,33000,[2605:6400:10:549::1]:443
Unzane,US,448,176,184.105.220.24,ghatanothoa.unzane.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-04-24,FORKNETWORKING - Fork Networking- LLC- US,46841,780,None
uoaerg,GB,691,2248,137.50.19.11,at-tor-1.erg.abdn.ac.uk,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2017-12-28,JANET Jisc Services Limited- GB,786,3000,None
UOfMichigan,US,21353,4360,35.0.127.52,tor-exit.eecs.umich.edu,443,None,0,1,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-05-21,UMICH-AS-5 - University of Michigan- US,36375,51000,None
uovobw,DE,220,4072,188.40.49.86,static.86.49.40.188.clients.your-server.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2014-04-18,HETZNER-AS- DE,24940,955,None
updawg,US,352,2980,45.77.151.38,45.77.151.38.vultr.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2018-11-17,AS-CHOOPA - Choopa- LLC- US,20473,1200,None
Uppaltor,IN,8,4,49.207.1.12,broadband.actcorp.in,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.3.5.8 on Linux,0,0,2019-02-12,BEAMTELE-AS-AP Atria Convergence Technologies pvt ltd- IN,18209,225,None
uppsalarelay,SE,291,329,158.174.112.41,h-112-41.A444.priv.bahnhof.se,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2016-03-26,BAHNHOF http://www.bahnhof.net/- SE,8473,853,None
upsuperRelay2,LT,4195,880,212.24.100.138,vps12.upsuper.org,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-02-26,RACKRAY UAB Rakrejus- LT,62282,18000,None
UristMcDerpsNode,CA,6046,634,144.217.92.215,215.ip-144-217-92.net,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2018-04-23,OVH- FR,16276,30000,None
URKIGOM,DE,5952,525,82.165.67.222,82.165.67.222,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2018-10-01,ONEANDONE-AS Brauerstrasse 48- DE,8560,32400,None
ursula,CA,1,90,192.0.221.132,192-0-221-132.cpe.teksavvy.com,443,None,0,0,0,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-04-19,TEKSAVVY - TekSavvy Solutions- Inc.- CA,5645,83,None
